author,href
author = {Ledig, Christian and Theis, Lucas and Huszar, Ferenc and Caballero, Jose and Cunningham, Andrew and Acosta, Alejandro and Aitken, Andrew and Tejani, Alykhan and Totz, Johannes and Wang, Zehan and Shi, Wenzhe},<br>
title = {Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Miksik_2017_CVPR,<br>
author = {Miksik, Ondrej and Perez-Rua, Juan-Manuel and Torr, Philip H. S. and Perez, Patrick},<br>
title = {ROAM: A Rich Object Appearance Model With Application to Rotoscoping},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Huang_2017_CVPR,<br>
author = {Huang, Gao and Liu, Zhuang and van der Maaten, Laurens and Weinberger, Kilian Q.},<br>
title = {Densely Connected Convolutional Networks},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Yu_2017_CVPR,<br>
author = {Yu, Dongfei and Fu, Jianlong and Mei, Tao and Rui, Yong},<br>
title = {Multi-Level Attention Networks for Visual Question Answering},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Mai_2017_CVPR,<br>
author = {Mai, Long and Jin, Hailin and Lin, Zhe and Fang, Chen and Brandt, Jonathan and Liu, Feng},<br>
title = {Spatial-Semantic Image Search by Visual Feature Synthesis},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Feichtenhofer_2017_CVPR,<br>
author = {Feichtenhofer, Christoph and Pinz, Axel and Wildes, Richard P.},<br>
title = {Temporal Residual Networks for Dynamic Scene Recognition},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Mo_2017_CVPR,<br>
author = {Mo, Zhipeng and Shi, Boxin and Yeung, Sai-Kit and Matsushita, Yasuyuki},<br>
title = {Radiometric Calibration for Internet Photo Collections},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Zhou_2017_CVPR,<br>
author = {Zhou, Zhen and Huang, Yan and Wang, Wei and Wang, Liang and Tan, Tieniu},<br>
title = {See the Forest for the Trees: Joint Spatial and Temporal Recurrent Neural Networks for Video-Based Person Re-Identification},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Souza_2017_CVPR,<br>
author = {Roberto de Souza, Cesar and Gaidon, Adrien and Cabon, Yohann and Manuel Lopez, Antonio},<br>
title = {Procedural Generation of Videos to Train Deep Action Recognition Networks},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Feichtenhofer_2017_CVPR,<br>
author = {Feichtenhofer, Christoph and Pinz, Axel and Wildes, Richard P.},<br>
title = {Spatiotemporal Multiplier Networks for Video Action Recognition},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Caballero_2017_CVPR,<br>
author = {Caballero, Jose and Ledig, Christian and Aitken, Andrew and Acosta, Alejandro and Totz, Johannes and Wang, Zehan and Shi, Wenzhe},<br>
title = {Real-Time Video Super-Resolution With Spatio-Temporal Networks and Motion Compensation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Sharghi_2017_CVPR,<br>
author = {Sharghi, Aidean and Laurel, Jacob S. and Gong, Boqing},<br>
title = {Query-Focused Video Summarization: Dataset, Evaluation, and a Memory Network Based Approach},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Sengupta_2017_CVPR,<br>
author = {Sengupta, Soumyadip and Amir, Tal and Galun, Meirav and Goldstein, Tom and Jacobs, David W. and Singer, Amit and Basri, Ronen},<br>
title = {A New Rank Constraint on Multi-View Fundamental Matrices, and Its Application to Camera Location Recovery},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Choi_2017_CVPR,<br>
author = {Choi, Jongwon and Jin Chang, Hyung and Yun, Sangdoo and Fischer, Tobias and Demiris, Yiannis and Young Choi, Jin},<br>
title = {Attentional Correlation Filter Network for Adaptive Visual Tracking},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Lathuiliere_2017_CVPR,<br>
author = {Lathuiliere, Stephane and Juge, Remi and Mesejo, Pablo and Munoz-Salinas, Rafael and Horaud, Radu},<br>
title = {Deep Mixture of Linear Inverse Regressions Applied to Head-Pose Estimation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Dibra_2017_CVPR,<br>
author = {Dibra, Endri and Jain, Himanshu and Oztireli, Cengiz and Ziegler, Remo and Gross, Markus},<br>
title = {Human Shape From Silhouettes Using Generative HKS Descriptors and Cross-Modal Neural Networks},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{He_2017_CVPR,<br>
author = {He, Yang and Chiu, Wei-Chen and Keuper, Margret and Fritz, Mario},<br>
title = {STD2P: RGBD Semantic Segmentation Using Spatio-Temporal Data-Driven Pooling},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Albl_2017_CVPR,<br>
author = {Albl, Cenek and Kukelova, Zuzana and Fitzgibbon, Andrew and Heller, Jan and Smid, Matej and Pajdla, Tomas},<br>
title = {On the Two-View Geometry of Unsynchronized Cameras},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Kong_2017_CVPR,<br>
author = {Kong, Chen and Lin, Chen-Hsuan and Lucey, Simon},<br>
title = {Using Locally Corresponding CAD Models for Dense 3D Reconstructions From a Single Image},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Yuan_2017_CVPR,<br>
author = {Yuan, Shanxin and Ye, Qi and Stenger, Bjorn and Jain, Siddhant and Kim, Tae-Kyun},<br>
title = {BigHand2.2M Benchmark: Hand Pose Dataset and State of the Art Analysis},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Yuan_2017_CVPR,<br>
author = {Yuan, Ganzhao and Zheng, Wei-Shi and Ghanem, Bernard},<br>
title = {A Matrix Splitting Method for Composite Function Minimization},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Shahpaski_2017_CVPR,<br>
author = {Shahpaski, Marjan and Ricardo Sapaico, Luis and Chevassus, Gaspard and Susstrunk, Sabine},<br>
title = {Simultaneous Geometric and Radiometric Calibration of a Projector-Camera Pair},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Zhang_2017_CVPR,<br>
author = {Zhang, Yuqian and Lau, Yenson and Kuo, Han-wen and Cheung, Sky and Pasupathy, Abhay and Wright, John},<br>
title = {On the Global Geometry of Sphere-Constrained Sparse Blind Deconvolution},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Papandreou_2017_CVPR,<br>
author = {Papandreou, George and Zhu, Tyler and Kanazawa, Nori and Toshev, Alexander and Tompson, Jonathan and Bregler, Chris and Murphy, Kevin},<br>
title = {Towards Accurate Multi-Person Pose Estimation in the Wild},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Kukelova_2017_CVPR,<br>
author = {Kukelova, Zuzana and Kileel, Joe and Sturmfels, Bernd and Pajdla, Tomas},<br>
title = {A Clever Elimination Strategy for Efficient Minimal Solvers},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Gorelick_2017_CVPR,<br>
author = {Gorelick, Lena and Boykov, Yuri and Veksler, Olga},<br>
title = {Adaptive and Move Making Auxiliary Cuts for Binary Pairwise Energies},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Akkaynak_2017_CVPR,<br>
author = {Akkaynak, Derya and Treibitz, Tali and Shlesinger, Tom and Loya, Yossi and Tamir, Raz and Iluz, David},<br>
title = {What Is the Space of Attenuation Coefficients in Underwater Computer Vision?},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Speciale_2017_CVPR,<br>
author = {Speciale, Pablo and Pani Paudel, Danda and Oswald, Martin R. and Kroeger, Till and Van Gool, Luc and Pollefeys, Marc},<br>
title = {Consensus Maximization With Linear Matrix Inequality Constraints},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Schuster_2017_CVPR,<br>
author = {Schuster, Tal and Wolf, Lior and Gadot, David},<br>
title = {Optical Flow Requires Multiple Strategies (but Only One Network)},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Briales_2017_CVPR,<br>
author = {Briales, Jesus and Gonzalez-Jimenez, Javier},<br>
title = {Convex Global 3D Registration With Lagrangian Duality},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Zhai_2017_CVPR,<br>
author = {Zhai, Shuangfei and Wu, Hui and Kumar, Abhishek and Cheng, Yu and Lu, Yongxi and Zhang, Zhongfei and Feris, Rogerio},<br>
title = {S3Pool: Pooling With Stochastic Spatial Sampling},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Rohrbach_2017_CVPR,<br>
author = {Rohrbach, Anna and Rohrbach, Marcus and Tang, Siyu and Joon Oh, Seong and Schiele, Bernt},<br>
title = {Generating Descriptions With Grounded and Co-Referenced People},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Luan_2017_CVPR,<br>
author = {Luan, Fujun and Paris, Sylvain and Shechtman, Eli and Bala, Kavita},<br>
title = {Deep Photo Style Transfer},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Kembhavi_2017_CVPR,<br>
author = {Kembhavi, Aniruddha and Seo, Minjoon and Schwenk, Dustin and Choi, Jonghyun and Farhadi, Ali and Hajishirzi, Hannaneh},<br>
title = {Are You Smarter Than a Sixth Grader? Textbook Question Answering for Multimodal Machine Comprehension},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Kirillov_2017_CVPR,<br>
author = {Kirillov, Alexander and Levinkov, Evgeny and Andres, Bjoern and Savchynskyy, Bogdan and Rother, Carsten},<br>
title = {InstanceCut: From Edges to Instances With MultiCut},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Venkateswara_2017_CVPR,<br>
author = {Venkateswara, Hemanth and Eusebio, Jose and Chakraborty, Shayok and Panchanathan, Sethuraman},<br>
title = {Deep Hashing Network for Unsupervised Domain Adaptation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Worrall_2017_CVPR,<br>
author = {Worrall, Daniel E. and Garbin, Stephan J. and Turmukhambetov, Daniyar and Brostow, Gabriel J.},<br>
title = {Harmonic Networks: Deep Translation and Rotation Equivariance},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Ummenhofer_2017_CVPR,<br>
author = {Ummenhofer, Benjamin and Zhou, Huizhong and Uhrig, Jonas and Mayer, Nikolaus and Ilg, Eddy and Dosovitskiy, Alexey and Brox, Thomas},<br>
title = {DeMoN: Depth and Motion Network for Learning Monocular Stereo},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Dansereau_2017_CVPR,<br>
author = {Dansereau, Donald G. and Schuster, Glenn and Ford, Joseph and Wetzstein, Gordon},<br>
title = {A Wide-Field-Of-View Monocentric Light Field Camera},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Stone_2017_CVPR,<br>
author = {Stone, Austin and Wang, Huayan and Stark, Michael and Liu, Yi and Scott Phoenix, D. and George, Dileep},<br>
title = {Teaching Compositionality to CNNs},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Xie_2017_CVPR,<br>
author = {Xie, Jin and Dai, Guoxian and Zhu, Fan and Fang, Yi},<br>
title = {Learning Barycentric Representations of 3D Shapes for Sketch-Based 3D Shape Retrieval},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Huang_2017_CVPR,<br>
author = {Huang, Xun and Li, Yixuan and Poursaeed, Omid and Hopcroft, John and Belongie, Serge},<br>
title = {Stacked Generative Adversarial Networks},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Chen_2017_CVPR,<br>
author = {Chen, Can and McCloskey, Scott and Yu, Jingyi},<br>
title = {Image Splicing Detection via Camera Response Function Analysis},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Sagawa_2017_CVPR,<br>
author = {Sagawa, Ryusuke and Satoh, Yutaka},<br>
title = {Illuminant-Camera Communication to Observe Moving Objects Under Strong External Light by Spread Spectrum Modulation},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Oyallon_2017_CVPR,<br>
author = {Oyallon, Edouard},<br>
title = {Building a Regular Decision Boundary With Deep Networks},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Monti_2017_CVPR,<br>
author = {Monti, Federico and Boscaini, Davide and Masci, Jonathan and Rodola, Emanuele and Svoboda, Jan and Bronstein, Michael M.},<br>
title = {Geometric Deep Learning on Graphs and Manifolds Using Mixture Model CNNs},<br>
booktitle = {The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)},<br>
month = {July},<br>
year = {2017}<br>
}
</div>,<div class=""bibref"">
@InProceedings{Fan_2017_CVPR,<br>
author = {Fan, Chenyou and Lee, Jangwon and Xu, Mingze and Kumar Singh, Krishna and Jae Lee, Yong and Crandall, David J. and Ryoo, Michael S.},<br>
